Sentence,Score
"The MoA of the appellant Society also stipulates that all the incomes and earnings of the society,
whether movable or immovable, shall solely be utilised to further the aims and objectives of the
appellant Society.",0.10641053588693158
"Furthermore, it is also stated that the members of the appellant society would not
be entitled to any profits by virtue of their membership.",0.2736838364918999
"The relevant portion of the MoA is extracted
hereinbelow:
“All the incomes, earnings, movable or immovable properties of the society shall be
solely utilized and applied towards the promotion of its aims and objectives only as
set forth in the memorandum of association and no profits thereof shall be paid or
transferred directly or indirectly by way of dividends, bonus, profits or in any manner
whatsoever to the present or past members or to any person claiming through any
one or more of the present or the past members, no member of the society shall have
any profits, whatsoever by virtue of his membership, the names, addresses,
occupations and signatures of the present members of the executive committee το
whom the management and affairs of the society are entrusted as required under
section 2 of the societies registration act, 1860 (punjab amendment act of 1957) as
extended and applicable to the national capital territory & all state of india.”
(Emphasis supplied)
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
3
 5..",0.10483634930295352
"A few other relevant clauses from the Articles of Association (hereinafter, the “AoA”) of the
appellant Society are reproduced hereinbelow:
“6.",0.14778584192264643
"DUTIES & OBLIGATIONS OF MEMBERS All and every member
6.1 Shall attend the Board of meetings regularly;
6.2 Shall give necessary information to the Society, pertaining to matters necessary to be known by
the Society;
6.3 Shall not indulge in activities, which may prove prejudicial to the Aims and Objects of the
Society and/or to the Rules and Regulations of the Society;
6.4 Shall maintain sanctity of the secrets and confidentiality of police matters of the Society and its
members;
-xxx-
11.2 POWERS & DUTIES OF THE EXECUTIVE COMMITTEE 11.2.1 All the properties, movable,
immovable, and other kind of assets shall stand vested in the Committee.",0.11375944297420577
"11.2.2 The business and the affairs of the Society shall be managed and administered by the
Committee.",0.05127162509114855
"11.2.3 Without prejudice to the generality of the foregoing provisions, the Committee shall have the
following powers.",0.11529580079193102
"11.2.3.1 To acquire by gift, purchase, exchange, lease or in any other manner land,
building, or other immovable, property together with all rights pertaining thereto.",0.10897426060313799
11.2.3.2 To manage the properties of the Society.,0.09202964681741982
"11.2.3.3 To accept the management of any trust, fund, or endowment or any other … in which the
Society is interested.",0.1620760337709528
"11.2.3.4 To raise funds for the Society by way of gifts, donations, grants-in-aid
or otherwise within India or outside, as provided in the bye-laws.",0.17417198517636695
"11.2.3.5 To raise loans, stand guarantee for loans and do all acts necessary to raising the loans to
further the objects of the Society.",0.15560097481081436
"11.2.3.6 To receive monies, securities, instruments, investments,
or any other assets for and on behalf of the Society.",0.3104061121176049
11.2.3.7 To enter into agreements contracts for and on behalf of the Society.,0.10420153697969574
"11.2.3.8 To manage, serve, transfer or otherwise dispose-off any property, movable or immovable of
the Society.",0.08280009998943746
"11.2.3.9 To prescribe the powers, duties and functions of the office-bearers.",0.11785334835083595
"Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
4
 11.2.3.10 To exercise control over the President and the General secretary of the Society including
the powers of dismissal.",0.11563470170579367
11.2.3.11 To appoint the Secretary of the Society.,0.10948481399490793
11.2.3.12 To elect new members to the Committee when casual vacancies occur.,0.07758962822209932
11.2.3.13 To appoint the Secretary of the society.,0.16985208756145836
"-xxx-
13.",0.01522680787325526
"SOURCES OF INCOME & UTILIAZATION OF FUNDS Funds will be raised by way of
grants-in-aid, donations, gifts, subscriptions fees, and income from investments, loans and other
means available to the Society under the Act.",0.16842941770102293
"Funds will be used to carry out the Aims and
Objectives of the Society.”
6.",0.18755894243533988
"Dr. Shelly Batra (hereinafter, the “respondent no.",0.26810882382098106
1/original plaintiff no.,0.07237981172396134
"1”) is a medical health
professional and co-founder of the appellant Society.",0.13794024335002286
"Vide communication dated 19.06.2020, Mr.
Sandeep Ahuja (hereinafter, the “respondent no.",0.1709791481839462
3/original defendant no.,0.19192836499047297
"2”) who is also the
co-founder and CEO of the appellant Society terminated the services/employment of the respondent
no.",0.08766904720468117
1.,0.0011471751771763568
The communication alleged that the termination of the respondent no.,0.3053200228342461
"1 was on account of
various “omissions including misrepresentation” of her daughter’s previous employment,
fabrication of documents, misappropriation of the assets and funds of the NGO as well as gross
misbehaviour with the staff and the employees.",0.09616518374063768
"Subsequently, on 23.06.2020, the Board of the
appellant Society is said to have passed a resolution terminating the respondent no.",0.20984215079766433
"1 from the
post/office of President of the appellant Society.",0.2347937483068043
"Soon thereafter, on 27.06.2020, the Board of the
appellant Society is also said to have removed the respondent no.",0.106209021962681
"1 from her capacity as a member of
their Board.",0.09827702139410838
7.,0.0678796813040211
"Mrs. Usha Gupta, (hereinafter, the “Respondent No.",0.22436597902646563
2/original plaintiff no.,0.04069454203953473
"2”), who is the mother
of the respondent no.",0.04109282631110402
"1, is one of the current members of the Board of the appellant Society.",0.08853470738205278
Immediately after the removal of the respondent no.,0.21146164734466796
"1 as a Board member, both the respondent no.",0.10570512314507176
1 and respondent no.,0.05630915402584453
"2 (collectively also referred to as the “original plaintiffs”) instituted an Original
Suit bearing CS (OS) No.",0.09003319889039191
"153 of 2020 on 28.06.2020 under Section 92 of the CPC before a learned
Single Judge of the High Court for declaration, permanent & prohibitory injunction and, rendition
of accounts.",0.09718032277717557
"They alleged misconduct and breach of several of the society’s by-laws by the
respondent no.3 and one Ms. Suniti Ahuja (hereinafter, the “respondent no.",0.13877528608242393
"4/original defendant
no.",0.20419981220526082
3”).,0.02266967645771967
The original defendant nos.,0.22899242201429257
"4 to 8 respectively are current Board members and the original
defendant no.",0.17796056646922837
9 is a former Board member of the appellant Society.,0.1733906833966211
8.,0.03730259016701916
"To further elaborate in detail, the respondent nos.",0.5045533333035915
"1 and 2 respectively (original plaintiffs) alleged
the following in the suit instituted by them:
i.",0.10784803269185013
That the respondent nos.,0.282018129869859
"3 and 4 respectively, were indulging in gross financial
impropriety, misconduct and siphoning off funds/donations which were received by
the appellant Society into various shell companies/entities controlled by them and
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
5
 their friends/relatives.",0.10058631277412301
"Such funds were utilised and misappropriated for personal
gains.",0.2774061744071003
"Furthermore, that the funds received by the society have been utilised for
activities outside India, which is impermissible, since the requisite permission was
not taken from the appropriate governmental authorities and yet, tax benefits were
illegally availed for the same.",0.3573529975719234
ii.,0.033295604614792605
"That there has been a severe mismanagement in the administration of the
appellant Society by the respondent nos.",0.12547296590057558
3 and 4 respectively.,0.029068141447193597
"They have avoided
making accounting provisions for statutory disbursements in the form of provident
fund or gratuity to their employees and are also engaging in cross-
payment of salaries to employees through their sister concerns with a view to avoid
the grant of statutorily mandated employee benefits.",0.0994960784003029
iii.,0.05457871399390281
That the respondent no.,0.34394280402663585
"3 has misrepresented information and thereby misled the
donors of the appellant Society with an intent to defraud them by claiming that the
appellant society had provided COVID-19 related services to more than 12,600
families and 10,000 migrants, however, the same remains entirely uncorroborated
and unsubstantiated.",0.17141759804592055
iv.,0.026164288017658646
That the respondent nos.,0.282018129869859
"3 and 4 respectively, used force and coerced several
employees in order to illegally take away the property of the appellant Society.",0.07630489110325847
This includes pressurizing the original defendant no.,0.1966962173416484
"8 to hand over the ATM card,
passbook etc.",0.14549485907876908
"of the account in which his salary is remitted and utilising those funds
for personal needs.",0.4515289195776389
"Furthermore, it was alleged that they have also demanded
compulsory kickbacks from the employees engaged by the appellant Society by
threatening, coercing and blackmailing them with immediate termination of
employment, with a view to siphon employee payments.",0.19671576506007507
v. That respondent no.,0.5537298966398805
"3 has also regularly misbehaved by issuing threats of personal
injury and also indulged in discriminatory behaviour against the employees of the
appellant society on the basis of race, caste, religion and sex.",0.06493522510517165
vi.,0.0994875710021827
"That, around February 2020, the respondent no.",0.11628482639091409
"1 approached the respondent
nos.",0.08907990461585984
"3 and 4 respectively to resolve the aforesaid issues, amongst others.",0.05993855874489566
"In
retaliation, she was harassed and threatened to exit from her position at the appellant
Society.",0.20255122473609335
9.,0.012654708863630022
"The reliefs prayed for in the aforesaid suit are reproduced hereinbelow:
“PRAYER
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
6
 35.",0.10972535328634925
"In light of the above facts and circumstances of the case, Plaintiffs most humbly
pray that this Hon’ble Court may grant the following reliefs in its favour:
(a) Pass a decree of declaration holding that all the decisions taken by the Board of
Defendant No.1 and/or any Board member or employee or personnel w.e.f.",0.1731116741620554
"01-06-2020 onwards are illegal, wrong and void, in the present facts and
circumstances, and therefore, set-aside; and/or
(b) Pass a decree of declaration holding that the termination of Dr.Shelly Batra
(Plaintiff No.",0.08930186350078895
"1) from the post/office of President vide Board Resolution dated
23-06-2020 and ouster from the Board of Defendant No.",0.16261132963232952
"I vide Board Resolution
dated 27-06-2020 is illegal, wrong and void in the present facts and circumstances,
and restoring her office/post in the affairs of Defendant No.",0.0839354736620311
"1;
and/or
c) Pass a decree for permanent & prohibitory injunction against the Defendant Nos.2 and 3 by
removing them from the Board of Defendant No.1 on account of the illegalities & breach of the bye-
laws of Defendant No.1, and restraining them from being involved in the activities/affairs of the
Board of Defendant No.1 either as member or employee or contractor or advisor or anyway
whatsoever;
(d) Pass a decree for rendition of accounts of profits/monies siphoned, misappropriated, illegally
earned by Defendant Nos.2- 3 for their personal use/benefit from the accounts/funds of Defendant
No.1, and further a decree for recovery of the amount be found to be due, siphoned,
misappropriated, etc.",0.1425299650339363
by the Defendant Nos.,0.3541208800904369
"2-3 along with interest @18% in favour of Defendant
No.",0.13008441788514302
1; and/or I Pass a decree or order regarding settling the scheme of the Defendant No.,0.26541599999585674
"1 by
amending its bye-laws in such manner that no one family gets complete control of the affairs of
Defendant No.",0.2656976482452511
"1:
(f) Costs:
(g) Any other relief (s) which this Hon’ble Court deems, fit, just and proper may also
be awarded in favour of the Plaintiffs, in the interest of justice.”
10.",0.11238843649458256
"In pursuance of the aforesaid, the respondent nos.",0.06563180303200103
"1 and 2 respectively, filed an
application being I.A.",0.03512681474492505
No.,0.030039161711355768
5009 of 2020 in CS (OS) No.,0.04697465873503315
"153 of 2020 seeking leave to
institute the civil suit against the appellant Society along with the respondent nos.",0.136876323621512
"3 to 10 (collectively referred to as the “original defendants”) before the learned Single Judge of the
High Court.",0.05753499832319218
"In the said application, it was stated that the appellant Society is a public charitable
institution - an NGO engaged in the healthcare industry.",0.14080864893895545
"The main objectives of the society as
evidenced by its by-laws is public welfare and therefore, it would fall under the ambit of “public
charities” mentioned under Section 92 of the CPC.",0.13972307665735917
The respondent nos.,0.14887585178873644
"1 and 2 respectively
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
7
 (original plaintiffs) have been involved in the functioning of the appellant Society since its inception
and have a justified and bona fide interest in the society, Therefore, they are “interested persons” as
required by Section 92.",0.12025838087536904
"Furthermore, since numerous breaches have occurred in the conduct of
business/affairs of the appellant Society, the direction of the court would be of utmost necessity for
its administration.",0.10059413052602723
11.,0.009950548048354414
"After taking seisin of the matter, vide order dated 05.08.2020, the learned Single Judge of the
High Court appointed Justice (retd.)",0.04962262474306682
R.V.,0.09700499302546942
"Easwar as the Chairperson of the Board of the appellant
Society with the consent of both the parties.",0.11430875988687413
"Directions were issued to the Chairperson to submit a
report and conduct a financial audit in order to ascertain, amongst others, whether there has been a
defalcation or siphoning off of funds that the donors have contributed towards the appellant Society
and to make suggestions as to how the working of the society can be improved.",0.23740712003951908
"The Chairperson
submitted three reports dated 26.08.2020, 03.10.2020 and 09.12.2020 respectively.",0.1664044736015302
"On,
13.08.2021, an Interim Forensic Audit Report and on 20.09.2021, a Final Forensic Audit Report
respectively, are also said to have been submitted by the auditors appointed for the said purpose.",0.23668295243143578
12.,0.0
"The learned Single Judge of the High Court vide the judgment and order dated 03.05.2024
granted leave to the respondent nos.",0.06887299810752673
"1 and 2 (original plaintiffs) for the purpose of instituting a suit
under Section 92 of the CPC.",0.0823591744124053
"While holding that all the elements and ingredients under Section 92
of the CPC stood fulfilled and granting leave, the learned Single Judge observed as follows:
i.",0.0660028559022031
"First, whether it be the Interim Forensic Audit Report dated 13.08.2021 or the
various reports submitted under the Chairmanship of Justice (retd.)",0.08428160185505315
R.V.,0.09700499302546942
"Easwar,
there was no gainsaying that actions are required to be taken to remedy the state of
affairs of the appellant Society, particularly in relation to its financial affairs and
administrations, for which the directions of the court may be necessary.",0.16525111602766956
ii.,0.033295604614792605
"Secondly, heavy reliance was placed on the decision of this Court in Ashok Kumar
Gupta & Anr vs. Sitalaxmi Sahuwala Medical Trust & Ors.",0.1191449625975196
"reported in (2020) 4 SCC
321 to grant leave under Section 92 of the CPC since the enunciation of law in the
said decision is also said to have been made in a strikingly similar factual
background.",0.13838710981807129
"It was reiterated that it is the dominant purpose of the suit, as
discernible strictly from the allegations made in the plaint that is required to be
assessed by the court while considering whether leave must be granted to institute
the suit or not.",0.09257246638799632
iii.,0.05457871399390281
"Thirdly, that the respondent no.",0.3034704590901506
1 (original plaintiff no.,0.07419645405062772
"1) being one of the co-
founders of the appellant Society and a long-time President of its Board, along with
the respondent no.",0.095875123514136
2 (original plaintiff no.,0.0961245894192589
"2) who has been associated with the
appellant Society for an extended period of time while also continuing to be a
member of its Board, would constitute ‘persons having an interest in the trust’.",0.08572354101621545
"Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
8
 iv.",0.08688567467595987
"Fourthly, while referring to Article 13 of the AoA as per which the society is
entitled to raise funds by way of gifts, donations, grants-in-aid or otherwise strictly
for the purpose of carrying out the aims and objectives of the society, it was opined
that the formal ‘entrustment’ of property or funds by a third-party to the appellant
Society would not be a necessary ingredient to hold that the society is a ‘constructive
trust’.",0.1748787119279923
"If that formality were a sine-qua-non, the very distinction between a ‘trust’ and
a ‘constructive trust’ would stand obliterated.",0.21220324968118734
"Since any grant-in-aid, donation or gift made by a third-party to the society would, by
its very nature, be intended to be used for the benefit of those in need of medical care
in furtherance of the objects of the society, it was held that this in-itself would be
sufficient to infer that all such grants-in-aid, donations gifts etc., made to the society
would become property ‘entrusted’ to it, by reason of which the society would acquire
the character of a ‘constructive trust’.",0.16935098848861008
"v. Fifthly, after perusing the aims and objects of the appellant Society as detailed in
the MoA it was declared that the appellant Society is evidently engaged in a ‘public
purpose of charitable nature’ since they principally provide health care services to the
underprivileged sections of the society, specifically with respect to the treatment,
education and prevention of tuberculosis.",0.13280427244304135
vi.,0.0994875710021827
"Lastly, that the claims made in the suit also co-relate and fall within the scope of
the reliefs contemplated under Section 92 of the CPC, more particularly sub-
sections (1)(d) and (1)(h) thereof.",0.027654056534844863
13.,0.23482556309159802
"The relevant observations made by the learned Single Judge are reproduced
hereinbelow:
“20.",0.09837140121624502
"Therefore, we must not lose sight of the fact, that for purposes of deciding
whether leave should be granted under section 92 CPC, it is only the allegations in
the plaint that should be looked into in the first instance; it being available to the
court to even dismiss the suit if after evidence is led it is found that the breach of the
trust alleged was not made-out.",0.1672873083476627
21.,0.013370421365771247
"To reiterate it is the dominant purpose of the suit, as discernible only from the
allegations in the plaint, that is required to be assessed by the court at the stage of
considering whether leave should be granted under section 92 CPC to institute a
suit.”
22.",0.1020141046408573
"In the present case, the following assertions are found in the plaint:
22.1.",0.09025644558694872
Plaintiff No.1 is one of the co-founders of defendant No.,0.27985526156232293
"1 society and has been a
long time President of its Board, Plaintiff No.2.",0.055567668707428804
"has been associated with defendant
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
9
 No.1 society for a long time and continues to be a member of the Board of the society,
even if she is plaintiff No.1's mother.",0.12829007086377747
"In fact these assertions appear to reflect the
admitted position.",0.5531401084506444
22.2.,0.006786245084516542
"Plaintiff No.1 has played a pivotal role in the functioning of the society ever
since it was established.",0.15827792197231977
"-xxx-
“22.4.",0.06946185995273543
"Furthermore, a perusal of the Articles of Association (‘AOA’) of defendant No.1 society
inter-alia shows that the management of the society is entrusted to an Executive Committee, which
is entitled to raise funds for the society by way of gifts, donations, grants-in-aid or otherwise, which
funds are to be used to carry-out the aims and objectives of the society.",0.14118465049306925
"Attention in this behalf may
be drawn to Article 13 of the AoA of the society, which reads as follows […] In the opinion of this
court, the formal ‘entrustment’ of property or funds by a third-party to defendant No.1 society is not
a necessary ingredient to hold that the society is a constructive trust’.",0.24313453832746837
"If that formality were a
sine-qua-non, the very distinction between a ‘trust’ and a ‘constructive trust’ would get obliterated.",0.20762363602008677
"This court is of the view, that any grant-in-aid, donation or gift made by a third-party to the society
is, by its very nature, meant and intended to be used for the benefit of those in need of medical care
in furtherance of the objects and purpose of the society.",0.12784891290982897
"This, in itself, is sufficient to infer that all
such grants-in-aid, donations, gifts etc.",0.07372882616500485
"made to the society are property entrusted to it, by reason of
which the society acquires the character of a 'constructive trust'.” 22.5.",0.19850862362598876
"Also, defendant No.1 is
evidently engaged in a public purpose of charitable nature, since it provides medical-aid and relief to
patients of tuberculosis who otherwise cannot afford treatment, thereby fulfilling the other criterion
of section 92 CPC.",0.11782598793371322
22.6.,0.00829944401443923
"In this manner, defendant No.1 society fulfils all conditions necessary to
invoke section 92 CPC, as enunciated by the Supreme Court in Ashok Kumar Gupta (supra) and the
elements required to qualify as a 'constructive trust' as laid down by a Co-ordinate Bench of this
court in The Young Mens Christian Association of Ernakulam (supra) cited above.",0.10998337198022062
23.,0.08319664365219158
"In addition, the IFAR as well as the multiple audit reports submitted in relation to the
administration and financial affairs of the society, including under the chairmanship of Justice
Easwar, clearly disclose that the manner in which the affairs of the society are being run, requires
closer consideration and scrutiny.",0.12581735981890352
24.,0.0075288233656458535
"Furthermore, the claims made in the suit also co-relate and fall within the scope of the reliefs
contemplated in section 92 CPC, especially section 92(d) and (h) thereof;
25.",0.05502956082699362
"In the above view of the matter, this court is persuaded to hold that all elements and ingredients
of section 92 CPC are satisfied; and that therefore, the plaintiffs are entitled to grant of leave to
institute the present suit under section 92, CPC.",0.13818305142276055
26.,0.004060804378947715
"To obviate any ambiguity, it may be clarified that the grant of leave to the plaintiffs to institute
the suit would not prevent the court from dismissing die suit subsequently, if the allegations
contained in the plaint are found not to be substantiated.",0.12850099703685142
"Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
10
 27.",0.08002472496031313
The application is accordingly allowed.” (Emphasis supplied) B.,0.12331968045587624
"THE IMPUGNED JUDGMENT
14.",0.25533786466422487
"Aggrieved by the aforesaid judgment and order of the learned Single Judge dated 03.05.2024,
the appellant Society preferred an appeal being FAO (OS) No.",0.0547270404964325
"114 of 2024 before the Division Bench
of the High Court.",0.024670118847167355
"The Division Bench while dismissing the appeal, observed as follows:
i.",0.09410926524141625
"First, reliance was, again, placed on the decision of this Court in Ashok Kumar
Gupta (supra) in order to delineate the conditions that are required to be satisfied
under Section 92 of the CPC.",0.12044613514848404
ii.,0.033295604614792605
"Secondly, the Division Bench echoed the observations made by the Single Judge in
as much as observing that the appellant Society is admittedly of a charitable nature as
evident from its MoA.",0.05750456995654592
iii.,0.05457871399390281
"Thirdly, reliance was placed on the relevant provisions of the MoA which
stipulated that all the incomes, earnings, movable or immovable properties of the
society shall be solely applied towards furthering the objectives of the society and no
profits shall be paid, either directly or indirectly, to the members of the Board or any
person claiming through or under them.",0.12983669931451436
"Furthermore, while referring to Article 11.2.1
of the AoA which specifically stated that all the properties, movable, immovable and
other kinds of assets shall stand vested in the Executive Committee of the appellant
Society, the Division Bench expressed its agreement with the views of the Single
Judge that all donations, gifts etc.",0.0608182612611243
"made to the appellant Society are property
‘entrusted’ to it, due to which the society would acquire the character of a
‘constructive trust’.",0.3527861590516126
iv.,0.026164288017658646
"Fourthly, referring to the decision of this Court in Shiromani Gurudwara
Prabandhak Committee vs. Som Nath Dass reported in 2000 (4) SCC 146, it opined
that the donations, gifts, etc., being received by the appellant Society and being
vested in the Committee from various institutions would constitute an ‘endowment’
for public purpose.",0.11239529179148403
"v. Lastly, although the Bench acknowledged the contention of the counsel for the
appellant Society that prayer (b) of the plaint agitates a personal/private grievance,
yet it took the view that the reliefs sought in prayers (d) and (e) of the plaint fall
within those reliefs contemplated under sub-section (1) of Section 92 of the CPC.",0.07054224260748572
"The
relevant observations of the Division Bench are reproduced hereinbelow:
“12.",0.10853015388970845
"Admittedly, the Appellant-society is of a charitable nature as it has been formed
primarily for serving the under-privileged sections of the society, in particular,
patients suffering from tuberculosis.",0.1521337440477695
"[…]
13.",0.5672433887197139
"The Memorandum of Association further stipulates that all the incomes, earnings,
movable or immovable properties of the society shall be solely utilized and applied
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
11
 towards the promotion of its aims and objectives only as set forth in the
Memorandum of Association and no profits thereof shall be paid or transferred
directly or indirectly by way of dividends, bonus or profits in any manner whatsoever
to the present or past members or to any person claiming through any one or more of
the present or the past members.",0.11548416038365969
"The Memorandum of Association also states that no
member of the society shall have any profits, whatsoever by virtue of his
membership, the names, addresses, occupations and signatures of the present
members of the Executive Committee to whom the management and affairs of the
society are entrusted, as required under Section 2 of the Societies Registration Act,
1860 (Punjab Amendment Act of 1957).",0.09606476355201361
14.,0.01732269194839519
"Article 11.2.1 of the Articles of Association specifically stipulates that all the
properties, movable, immovable and other kinds of assets shall stand vested in the
Committee.",0.0621882739600287
15.,0.07592609442510648
"Keeping in view the aforesaid as well as the fact that the Appellant has been set-up
with the primary objective of providing medical relief to patients, who otherwise
cannot afford such treatment, this Court is in agreement with the view of the learned
Single Judge that all the donations, gifts etc.",0.10163190237123867
"made to the Appellant-society are
property entrusted to it, by reason of which the society acquires the character of a
‘constructive trust’.",0.1596967170113774
16.,0.01859890967546813
"In the above context, it would also be necessary to refer to the judgment of
Supreme Court in Shiromani Gurudwara Prabandhak Committee vs. Som Nath Dass
2000 (4) SCC 146, wherein it has been held that an “endowment” is, when the donor
parts with his property for it to be used for a public purpose and its entrustment is to
a person or group of persons for carrying out the objective of such entrustment.",0.12860762431484335
"It
was held that once an endowment is made, it is final and irrevocable and it is onerous
duty of the persons entrusted with such endowment to carry out the objectives of this
entrustment.",0.20877860573045695
"It was further held once an endowment, it never reverts even to the
donor.",0.11920367912342751
